8153,815727475,2015-10-26T12:39:00,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.03454715219,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.03890445067,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.03018985372,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448,0.02801120448
8154,815727476,2015-10-26T12:39:00,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.08355795148,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779
8155,815727477,2015-10-26T12:39:00,0.02506265664,0.02506265664,0.02506265664,0.02506265664,0.02701197438,0.02506265664,0.02506265664,0.02506265664,0.0679476469,0.03480924534,0.02701197438,0.02896129212,0.03091060986,0.02701197438,0.02506265664,0.02506265664,0.02506265664,0.02506265664,0.03091060986,0.02506265664,0.05040378725,0.02506265664,0.02506265664,0.02701197438,0.02506265664,0.02506265664,0.02506265664,0.02506265664,0.02506265664,0.02506265664,0.02506265664,0.03480924534,0.03091060986,0.03091060986,0.02506265664
8156,815727478,2015-10-26T12:39:00,0.02799422799,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.03001443001,0.02597402597,0.02597402597,0.04415584416,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.04415584416,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.05223665224,0.02799422799,0.02799422799,0.02597402597,0.02597402597,0.04415584416,0.02597402597,0.02597402597
8157,815727479,2015-10-26T12:39:00,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02851263962,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.0429159318,0.02645502646,0.02645502646,0.06349206349,0.02645502646,0.02851263962,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.02645502646,0.0429159318,0.02645502646,0.02645502646,0.02645502646
8158,815727480,2015-10-26T12:39:00,0.02597402597,0.02597402597,0.04617604618,0.04213564214,0.03203463203,0.02597402597,0.02597402597,0.04011544012,0.02597402597,0.02597402597,0.04011544012,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02799422799,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02799422799,0.02597402597,0.04213564214,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597,0.02597402597
8159,815727481,2015-10-26T12:39:00,0.02463054187,0.03229337712,0.02463054187,0.02463054187,0.02463054187,0.02463054187,0.02654625068,0.02463054187,0.03229337712,0.02463054187,0.02463054187,0.02463054187,0.05719759168,0.02654625068,0.02463054187,0.02463054187,0.02463054187,0.02463054187,0.02463054187,0.02463054187,0.02463054187,0.02463054187,0.03037766831,0.0284619595,0.02463054187,0.02654625068,0.03612479475,0.04761904762,0.04187192118,0.02463054187,0.03612479475,0.02463054187,0.02463054187,0.03612479475,0.02463054187
8160,815727482,2015-10-26T12:39:00,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.08355795148,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779,0.0269541779
8161,815727483,2015-10-26T12:39:00,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02960927961,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.04029304029,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.03174603175,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.0467032967
8162,815727484,2015-10-26T12:39:00,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02960927961,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.04029304029,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.0467032967,0.02747252747,0.02960927961,0.02960927961,0.02747252747,0.02747252747,0.02747252747,0.02747252747,0.02747252747
